VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
17602,8708,Rishi Deshpande,12,M,0
17603,8709,Adweta Dar,5,M,0
17604,8709,Kiaan Pradhan,43,F,0
17605,8710,Nihal Bhatia,73,M,0
17606,8710,Ekansh Narain,31,M,0
17607,8710,Kalpit Sen,54,M,0
17608,8711,Mitesh Sibal,82,M,0
17609,8711,Anya Nanda,66,F,0
17610,8711,Tara Chopra,72,M,0
17611,8712,Abha Acharya,42,M,0
17612,8712,Nachiket Kumar,43,M,0
17613,8712,Kavya Desai,40,M,0
17614,8713,Laban Reddy,82,M,0
17615,8713,Diya Dhingra,13,M,0
17616,8714,Balveer Viswanathan,42,M,0
17617,8715,Garima Modi,74,M,0
17618,8715,Ekapad Balay,27,F,0
17619,8716,Lohit Edwin,81,F,0
17620,8717,Kamala Venkatesh,11,M,0
17621,8718,Jairaj Hayer,59,F,0
17622,8718,Nirja Dubey,38,F,0
17623,8718,Shaurya Mitter,72,F,0
17624,8719,Anamika Rao,81,M,0
17625,8719,Kritika Bala,42,F,0
17626,8720,Chaitaly Dewan,76,M,0
17627,8721,Nitara Anand,22,M,0
17628,8721,Eiravati Bobal,53,M,0
17629,8722,Zarna Nori,6,F,0
17630,8722,Max Basu,26,F,0
17631,8722,Ishita Chaudhuri,68,M,0
17632,8723,Parth Chander,39,M,0
17633,8724,Nikita Bera,55,F,0
17634,8724,Jatin Varma,7,F,0
17635,8724,Prisha Vora,71,M,0
17636,8725,Kamala Pall,27,F,0
17637,8725,Sachi Barad,76,M,0
17638,8726,Chakradhar De,33,F,0
17639,8727,Leena Vasa,22,M,0
17640,8728,Siddharth Sant,61,M,0
17641,8729,Timothy Kaul,22,F,0
17642,8729,Udant Kannan,73,M,0
17643,8730,Vrishti Butala,50,F,0
17644,8730,Rachana Grewal,60,M,0
17645,8730,Ekani Oak,21,M,0
17646,8731,Praneel Parikh,12,M,0
17647,8731,Aditya Loyal,11,F,0
17648,8732,Peter Behl,72,M,0
17649,8733,Jatin Barad,42,M,0
17650,8733,Jhalak Yohannan,19,M,0
17651,8733,Lohit Varty,14,M,0
17652,8734,Naveen Morar,63,F,0
17653,8734,Zilmil Patel,63,M,0
17654,8734,Abeer Ramesh,41,M,0
17655,8735,Vihaan Nayar,58,M,0
17656,8735,Chatresh Balan,40,M,0
17657,8735,Hredhaan Nayar,13,M,0
17658,8736,Yatin Mannan,49,M,0
17659,8736,Eshana Buch,74,F,1
17660,8736,Krisha Mukhopadhyay,61,F,0
17661,8737,Jonathan Grover,84,M,0
17662,8737,Abhimanyu Sahota,85,F,0
17663,8738,Kala Chaudry,25,M,0
17664,8738,Upma Sarin,73,F,0
17665,8739,Megha Seth,8,F,0
17666,8739,Naksh Raja,18,M,0
17667,8740,Harini Ghosh,71,M,0
17668,8741,Quincy Ramaswamy,62,F,0
17669,8741,Manthan Bains,25,F,0
17670,8742,Jasmit Aggarwal,81,F,0
17671,8743,Dipta Ravel,58,F,0
17672,8743,Om Jani,32,M,0
17673,8743,Sachi Srinivasan,66,M,0
17674,8744,Alexander Krishnan,84,M,0
17675,8744,Raagini Rai,22,M,0
17676,8744,Rachit Borde,78,F,0
17677,8745,Arunima Sen,58,M,0
17678,8746,Dipta Baral,46,F,0
17679,8747,Wyatt Narang,15,F,0
17680,8747,Tanish Pai,30,F,0
17681,8747,Udant Bansal,34,M,0
17682,8748,Yuvraj Sharma,61,M,0
17683,8749,Dominic Sidhu,82,M,0
17684,8750,Vivaan Singhal,70,F,0
17685,8750,Meghana Borra,49,M,0
17686,8750,Orinder Dada,80,F,0
17687,8751,Aashi Vaidya,82,M,0
17688,8751,Ubika Dubey,14,M,0
17689,8752,Chatresh Date,4,F,0
17690,8752,Zaitra Naik,37,F,0
17691,8752,Nisha Ahuja,48,M,0
17692,8753,Ekavir Gill,28,M,0
17693,8753,Yug Panchal,82,F,0
17694,8753,Naksh Hari,30,F,0
17695,8754,Naksh Biswas,35,M,0
17696,8754,Advaith Lal,40,F,0
17697,8755,Amaira Devan,44,M,0
17698,8755,Omaja Dixit,50,F,0
17699,8756,Sathvik Bala,54,M,0
17700,8756,Daksh Mahal,72,M,0
17701,8756,Kritika Roy,12,M,0
17702,8757,Xavier Ranganathan,14,F,0
17703,8757,Lavanya Sood,35,F,0
17704,8758,Atharv Kara,25,F,0
17705,8759,Dalaja Ravi,79,M,0
17706,8759,Unnati Khalsa,59,M,0
17707,8760,Maanav Sharaf,50,M,0
17708,8761,Girik Gulati,16,M,0
17709,8761,Nitesh Wason,43,M,0
17710,8761,Caleb Mani,57,M,0
17711,8762,Osha Sahni,50,F,0
17712,8762,Krishna Deshpande,67,F,0
17713,8763,Maanav Chhabra,14,F,0
17714,8763,Vihaan Nagar,47,F,0
17715,8763,Eesha Loke,34,M,1
17716,8764,Radhika Chatterjee,2,M,0
17717,8765,Bhanumati Bal,48,M,0
17718,8766,Anmol Khalsa,37,M,0
17719,8766,Ekantika Karpe,26,M,0
17720,8767,Fitan Raghavan,9,F,0
17721,8767,Ryan Gupta,10,M,0
17722,8768,Rishi Raghavan,58,M,0
17723,8769,Indrajit Madan,57,M,0
17724,8770,Sudiksha Kuruvilla,67,M,0
17725,8770,Patrick Dasgupta,31,M,0
17726,8770,Raksha Chawla,82,F,0
17727,8771,Geetika Varghese,2,M,0
17728,8771,Samuel Dhawan,14,F,0
17729,8771,Max Prabhu,32,M,0
17730,8772,Pushti Tailor,19,M,0
17731,8772,Oviya Thaker,17,M,0
17732,8772,David Dewan,13,M,0
17733,8773,Aayush Lall,76,F,0
17734,8773,Siddharth Thaman,41,M,0
17735,8774,Harish Som,43,M,0
17736,8774,Bachittar Kamdar,9,F,0
17737,8775,Champak Mohanty,56,M,0
17738,8775,Jairaj Venkatesh,8,M,0
17739,8776,Dominic Tripathi,74,M,0
17740,8776,Jason Badal,8,M,0
17741,8777,Lavanya Swamy,12,M,0
17742,8777,Nimrat Sunder,26,F,0
17743,8778,Anamika Sinha,39,M,0
17744,8778,Zaitra Bajwa,46,M,1
17745,8779,Chandran Chad,15,F,0
17746,8779,Champak Prabhu,65,M,0
17747,8779,Jonathan Keer,10,M,0
17748,8780,Gautam Jha,8,M,0
17749,8780,Balveer Oza,66,M,0
17750,8780,Maya Borra,68,M,0
17751,8781,Ekani Rajan,34,F,0
17752,8782,Triveni Rattan,2,M,0
17753,8782,Aarush Luthra,5,F,0
17754,8782,Bhanumati Chopra,27,F,0
17755,8783,Wazir Sinha,78,F,0
17756,8783,Pranav Raj,28,F,0
17757,8783,Neel Karan,80,F,0
17758,8784,Ethan Boase,78,M,0
17759,8784,Neha Halder,56,M,0
17760,8784,Raagini Das,34,M,0
17761,8785,Tara Karnik,26,F,0
17762,8786,Kashish Kala,34,M,0
17763,8787,Udant Prabhakar,46,M,0
17764,8787,Matthew Dalal,78,M,0
17765,8788,Bhavna Walla,79,M,0
17766,8789,Madhavi Sibal,25,F,0
17767,8789,Max Gera,7,F,0
17768,8789,Oeshi Murthy,56,F,0
17769,8790,Anvi Walia,35,F,0
17770,8790,Liam Randhawa,49,F,0
17771,8790,Bishakha Mannan,41,M,0
17772,8791,Kashvi Dutta,49,M,0
17773,8792,Kashish Rama,25,F,0
17774,8792,Ati Sankar,35,F,0
17775,8793,Charvi Sabharwal,68,F,0
17776,8793,Bahadurjit Chaudry,83,M,0
17777,8794,Advik Wali,79,F,0
17778,8794,Balveer Dash,13,M,0
17779,8794,Yug Varma,83,M,0
17780,8795,Benjamin Kulkarni,77,M,0
17781,8795,Lila Sridhar,60,F,0
17782,8796,Forum Pall,70,M,0
17783,8797,Nathaniel Varkey,6,F,0
17784,8797,Atharv Varma,48,M,0
17785,8797,Indira Mander,12,M,0
17786,8798,Chakrika Pau,61,F,0
17787,8799,Charles Baria,30,F,0
17788,8799,Tanay Sura,76,M,0
17789,8800,Chakrika Sachar,71,M,0
17790,8801,Ekanta Nagarajan,50,M,0
17791,8801,Ishanvi Dora,76,M,0
17792,8801,Lakshmi Kala,39,M,0
17793,8802,Omya Mani,5,F,0
17794,8803,Saanvi Pal,55,M,0
17795,8803,Farhan Rattan,32,F,0
17796,8804,Christopher Tata,46,M,0
17797,8804,Christopher Saraf,8,F,0
17798,8805,Nicholas Varma,60,F,0
17799,8805,Michael Deep,66,M,0
17800,8805,Nachiket Mital,38,M,0
17801,8806,Girik Om,12,M,0
17802,8806,Lipika Memon,54,M,0
17803,8806,Frado Magar,35,F,0
17804,8807,Devika Bawa,63,M,0
17805,8807,Chandresh Sehgal,32,F,0
17806,8808,Udant Jain,5,F,0
17807,8808,Azad Dua,60,M,0
17808,8808,Vamakshi Manda,63,M,0
17809,8809,Madhavi Rama,60,M,0
17810,8809,Manbir Dixit,33,M,0
17811,8810,Deepa Goda,53,M,0
17812,8811,Pooja Ben,36,F,0
17813,8811,Fariq Lal,40,M,0
17814,8811,Tanvi Raval,81,M,0
17815,8812,Hardik Date,50,M,0
17816,8813,Pooja Kalla,16,M,0
17817,8814,Pahal Deshpande,64,M,0
17818,8814,Ganga Suresh,47,M,0
17819,8814,Akshay Sami,46,M,0
17820,8815,Wriddhish Varma,12,F,0
17821,8815,Nachiket Doshi,50,M,0
17822,8816,Leena Vig,68,F,0
17823,8816,Saanvi Chandra,4,F,0
17824,8816,Charan Bhasin,79,F,0
17825,8817,Harish Setty,57,M,0
17826,8818,Gaurangi Menon,52,F,0
17827,8819,Eiravati Mishra,70,M,0
17828,8819,Waida Acharya,59,M,0
17829,8819,Advika Shah,16,F,0
17830,8820,Damini Mittal,43,M,0
17831,8820,Gauri Jhaveri,70,M,0
17832,8820,Jackson Solanki,72,M,0
17833,8821,Ishani Loyal,47,M,0
17834,8821,Yashasvi Grover,3,M,0
17835,8822,Eshana D’Alia,37,F,0
17836,8823,Pavani Sridhar,56,F,0
17837,8824,Idika Purohit,75,F,0
17838,8825,Anirudh Rout,44,M,0
17839,8826,Rehaan Balan,31,M,0
17840,8826,Yashodhara Ramachandran,61,F,0
17841,8827,Deepa Dugar,63,M,0
17842,8828,Dalaja Minhas,66,M,0
17843,8829,Shravya Mandal,6,M,0
17844,8830,Aadi Subramaniam,32,F,0
17845,8830,Ridhi Kalita,1,M,0
17846,8830,Hitesh Dass,69,M,0
17847,8831,Yashvi Badal,8,F,0
17848,8831,Caleb Kibe,33,F,0
17849,8831,Fitan Swamy,23,F,0
17850,8832,Kashvi Divan,85,M,0
17851,8833,Bhanumati Kata,28,M,0
17852,8834,Owen Cheema,20,F,0
17853,8835,Mitali Mani,64,M,0
17854,8836,Rachita Din,56,F,0
17855,8837,Aarna Puri,40,F,0
17856,8837,Anjali Deshpande,27,M,0
17857,8838,Ansh Bahri,10,M,0
17858,8838,Tripti Mohanty,13,M,0
17859,8838,Chandani Pradhan,79,F,0
17860,8839,Wazir Radhakrishnan,72,M,0
17861,8840,Brijesh Sengupta,52,M,0
17862,8841,Ishita Agate,70,T,0
17863,8842,Baghyawati Parmer,49,M,0
17864,8842,Falak Uppal,27,F,0
17865,8843,Ubika Luthra,24,M,0
17866,8843,Chatresh Garde,26,M,0
17867,8844,Indrajit Dutta,60,M,0
17868,8845,Saumya Sood,46,F,0
17869,8846,Benjamin Prasad,18,M,0
17870,8846,Januja Bera,1,F,0
17871,8847,Kalpit Balasubramanian,60,M,0
17872,8847,Ansh Iyengar,22,F,0
17873,8848,Bhavya Nadig,40,M,0
17874,8849,Veda Sahota,85,M,0
17875,8849,Samarth Raja,1,M,0
17876,8850,Ekiya Arya,43,M,0
17877,8851,Vihaan Pradhan,24,M,0
17878,8852,Xalak Goel,26,M,0
17879,8852,Veer Patel,25,M,0
17880,8853,Aachal Chauhan,63,F,0
17881,8853,Vasatika Narang,39,F,0
17882,8854,Indrajit Chaudry,44,M,0
17883,8855,Banjeet Yohannan,17,M,0
17884,8855,Ganga Ganguly,67,F,0
17885,8856,Aishani Singhal,2,M,0
17886,8856,Ira Puri,15,F,0
17887,8856,Joshua Sagar,67,F,0
17888,8857,Farhan Sachar,29,F,0
17889,8857,Reyansh Palla,36,M,0
17890,8857,Pranav Tripathi,23,F,0
17891,8858,Omkaar Ganesh,12,M,0
17892,8859,Alka Warrior,32,F,0
17893,8859,Veda Swamy,16,M,0
17894,8859,Harita Kashyap,49,M,0
17895,8860,Sathvik Verma,52,M,0
17896,8860,Irya Dugar,29,T,0
17897,8861,Tanish Shankar,9,M,0
17898,8862,Nachiket Keer,36,M,0
17899,8862,Tarak Saraf,12,M,0
17900,8862,Orinder Ahuja,5,M,0
17901,8863,Alka Deo,35,M,0
17902,8863,Inaya Baral,56,M,0
17903,8864,Nitesh Pandya,31,M,0
17904,8864,Urvashi Mandal,60,F,0
17905,8865,Nimrat Raghavan,52,M,0
17906,8865,Zaitra Pathak,71,F,0
17907,8866,Megha Goswami,35,M,0
17908,8866,Indira Khare,60,M,0
17909,8866,Ojasvi Sundaram,85,F,0
17910,8867,Vinaya Narain,27,F,0
17911,8868,Ubika Bhandari,29,M,0
17912,8869,Viraj Parmar,18,M,0
17913,8869,Panini Dasgupta,80,M,0
17914,8870,Shaurya Subramanian,41,M,0
17915,8870,Omkaar Panchal,45,F,1
17916,8870,Raksha Ganesh,57,M,0
17917,8871,Akshay Mane,37,F,0
17918,8871,Lopa Raj,25,M,0
17919,8872,Samesh Gaba,43,M,0
17920,8873,Ekta Bhatia,30,M,0
17921,8874,Chameli Upadhyay,18,T,0
17922,8874,Jalsa Rai,24,M,0
17923,8874,Warda Choudhry,5,F,0
17924,8875,Meghana Suri,27,M,0
17925,8875,Udyati Das,46,F,0
17926,8875,Harish Manda,4,M,0
17927,8876,Faras Bala,81,M,0
17928,8876,Hitesh Natt,83,M,0
17929,8876,Chameli Khalsa,50,M,0
17930,8877,Vyanjana Baral,8,M,0
17931,8878,Maanav Bhattacharyya,43,M,0
17932,8879,Ekantika Grewal,35,M,0
17933,8879,Mitesh Pall,62,M,0
17934,8880,Om Jayaraman,77,F,0
17935,8881,Christopher Thaker,68,M,0
17936,8881,Balveer Suri,9,F,0
17937,8882,Januja Sant,62,M,0
17938,8882,Prisha Baral,47,F,0
17939,8883,Vrishti Nanda,55,F,0
17940,8883,Vasatika Bandi,82,F,0
17941,8883,Quincy Srivastava,75,F,0
17942,8884,Kashish Lall,47,M,0
17943,8885,Mekhala Agarwal,62,F,1
17944,8886,Gabriel Bajaj,59,F,0
17945,8886,Ishwar Bassi,24,F,0
17946,8887,Advik Agrawal,65,M,0
17947,8888,Faqid Murty,40,M,0
17948,8889,Anjali Ganesh,35,M,0
17949,8889,Kiaan Parmer,39,M,0
17950,8890,Inaya Sidhu,45,F,0
17951,8891,Geetika Barman,73,M,0
17952,8892,Vansha Bedi,59,M,0
17953,8892,Yashawini Badami,76,T,0
17954,8892,Ishaan Nanda,10,F,0
17955,8893,Kashish Amble,16,M,0
17956,8894,Wahab Ganesh,63,M,0
17957,8894,Faris Wason,48,M,0
17958,8894,Warinder Bera,76,F,0
17959,8895,Bimala Kaul,62,M,0
17960,8896,Gaurika Ahluwalia,22,F,0
17961,8896,Reva Swamy,44,M,0
17962,8896,Hiral Deo,7,M,0
17963,8897,Aditya Bhattacharyya,17,F,0
17964,8897,Hemani Mistry,67,M,0
17965,8897,Wishi Tata,40,M,0
17966,8898,Jack More,44,F,0
17967,8898,Qadim Bhalla,66,M,0
17968,8898,Maanav Bakshi,33,F,0
17969,8899,Sai Lanka,67,F,0
17970,8900,Daniel Shan,77,M,0
17971,8900,Wyatt Tella,74,F,0
17972,8901,Veda Banerjee,84,F,0
17973,8901,Kalpit Dalal,80,F,0
17974,8902,Faris Vyas,73,M,0
17975,8902,Oscar Bhatti,82,F,0
17976,8902,Veda Nazareth,80,F,0
17977,8903,Girik Chaudhary,49,F,0
17978,8903,Alexander Tata,25,F,0
17979,8903,Jeremiah Sur,80,M,0
17980,8904,Chatura Wali,53,M,0
17981,8904,Yasti Sangha,65,M,0
17982,8904,Saanvi Talwar,32,M,0
17983,8905,Suhani Mohan,38,F,0
17984,8906,Aashi Chana,74,F,0
17985,8906,Adya Taneja,35,M,0
17986,8906,Samarth Pathak,60,F,0
17987,8907,Aadhya Vig,72,F,0
17988,8907,Qadim Nair,57,M,0
17989,8908,Nimrat Chander,82,M,0
17990,8909,Rajeshri Bal,40,M,0
17991,8909,Darsh Kant,78,M,0
17992,8910,Vivaan Chakrabarti,36,T,1
17993,8910,Henry Peri,67,F,0
17994,8910,Ijaya Datta,75,F,0
17995,8911,Vasana Manda,59,M,0
17996,8912,Nachiket Kakar,47,M,0
17997,8912,Krishna Karpe,60,F,0
17998,8913,Gaurangi Kalla,48,M,0
17999,8914,Vasatika Palla,19,F,0
18000,8915,Luke Thaker,43,M,0
18001,8915,Omkaar Devan,25,F,0
18002,8915,Christopher Dayal,79,F,0
18003,8916,Yamini Pathak,73,M,0
18004,8916,Upasna Natarajan,13,M,0
18005,8916,Ira Raman,1,F,0
18006,8917,Netra Bal,61,M,0
18007,8917,Nachiket Shere,71,M,0
18008,8918,Rachita Sangha,33,F,0
18009,8919,Manthan Shan,17,F,0
18010,8920,Unni Chhabra,24,M,0
18011,8920,Abhimanyu Viswanathan,79,F,0
18012,8920,Wakeeta Parikh,2,F,0
18013,8921,Mason Mannan,76,F,0
18014,8922,Fiyaz Jayaraman,19,M,0
18015,8922,Yug Wali,40,F,0
18016,8923,Chatresh Ahuja,42,M,0
18017,8923,Triya Sood,12,F,0
18018,8923,Laksh Bhagat,25,M,0
18019,8924,Ishaan Bose,26,M,0
18020,8924,Yahvi Date,28,M,0
18021,8925,Garima Puri,37,F,0
18022,8926,Irya Madan,31,M,0
18023,8927,Lekha Bansal,39,M,0
18024,8927,Aahana Nayar,25,M,0
18025,8928,Libni Sridhar,3,M,0
18026,8929,Pahal Soni,53,M,0
18027,8929,Maya Virk,23,M,0
18028,8930,Harinakshi Thakur,30,M,0
18029,8930,Lucky Bhargava,55,M,0
18030,8930,Isha Palla,61,F,0
18031,8931,Kritika Nagar,21,F,0
18032,8931,Vritti Arora,80,M,0
18033,8931,Mitali Mistry,37,F,0
18034,8932,Hemal Pingle,7,F,0
18035,8932,Bakhshi Bhatnagar,45,M,0
18036,8933,Rushil Misra,64,M,0
18037,8933,Tara Kuruvilla,3,F,0
18038,8933,Rushil Gupta,3,F,0
18039,8934,Vrishti Yogi,53,F,0
18040,8935,Avni Bhatnagar,4,F,0
18041,8935,Advay Rana,8,M,0
18042,8935,Nakul Chacko,7,M,0
18043,8936,Omkaar Ram,12,F,0
18044,8936,Finn Rana,43,F,0
18045,8937,Vasudha Mangat,56,M,0
18046,8937,Neha Sharaf,20,F,0
18047,8937,Darpan Pant,52,F,0
18048,8938,Ranbir Mann,61,F,1
18049,8938,Xavier Ratta,31,M,0
18050,8939,Gabriel Mall,11,M,0
18051,8939,Jagdish Aurora,62,M,0
18052,8940,Vasatika Doshi,3,M,0
18053,8940,Wahab Srinivas,65,M,0
18054,8941,Samesh Kothari,22,F,0
18055,8942,Triveni Soni,48,M,0
18056,8942,Utkarsh Dar,11,M,0
18057,8942,Vincent Soni,31,M,1
18058,8943,Brijesh Sankar,25,M,0
18059,8944,Umang Pingle,47,M,0
18060,8944,Bhavna Mannan,56,M,0
18061,8944,Bhavani Kapoor,38,M,0
18062,8945,Shivansh Salvi,75,F,0
18063,8946,Nikita Badami,41,M,0
18064,8946,Zayyan Patla,69,M,0
18065,8947,Harinakshi Luthra,39,M,0
18066,8948,Harinakshi Krishnan,40,F,0
18067,8948,Zayyan Trivedi,51,F,0
18068,8948,Ishaan Dhar,85,M,0
18069,8949,Nirja Jaggi,11,M,0
18070,8949,Zinal Devan,62,F,0
18071,8949,Ekiya Badal,6,M,0
18072,8950,Naveen Ratta,28,F,0
18073,8951,Kamala Pal,42,M,0
18074,8952,Manthan Andra,48,M,0
18075,8952,Max Pandey,63,M,0
18076,8953,Qarin Rao,65,M,0
18077,8953,Fariq Kaur,37,M,0
18078,8954,Garima Pathak,9,F,0
18079,8955,Rishi Choudhary,6,M,0
18080,8956,Janya Golla,57,M,0
18081,8957,Gabriel Bhandari,27,M,0
18082,8957,Omaja Char,76,F,0
18083,8957,Udyati Tella,46,F,0
18084,8958,Shivansh Sani,15,M,0
18085,8958,Qabil Banerjee,34,M,0
18086,8958,Praneel Ram,54,F,0
18087,8959,Adya Khanna,71,F,0
18088,8959,Jeet Karnik,30,M,0
18089,8959,Arjun Chaudhari,38,F,0
18090,8960,Hitesh Kaur,19,M,0
18091,8960,Chanakya Khanna,44,M,0
18092,8960,Joshua Nanda,11,F,0
18093,8961,Fitan Bath,6,M,0
18094,8961,Gayathri Dalal,67,M,0
18095,8961,Harsh Sem,62,M,0
18096,8962,Neha Mann,19,F,0
18097,8962,Vasana Banerjee,33,F,0
18098,8963,Lakshmi Ravel,6,F,0
18099,8963,Rachana Suri,54,F,0
18100,8964,Kabir Dhar,49,F,0
18101,8964,Anita Bhatti,21,M,0
18102,8965,Advik Sidhu,30,M,0
18103,8965,Ubika Lad,34,M,0
18104,8966,Gaurav Trivedi,3,F,0
18105,8966,Vincent Babu,55,M,0
18106,8967,Ojas Bhatt,37,M,0
18107,8968,Joshua Solanki,38,F,0
18108,8968,Harini Dara,79,M,0
18109,8969,Yadavi Virk,41,M,0
18110,8969,Madhavi Gill,10,F,0
18111,8969,Ethan Krishnan,17,M,0
18112,8970,Ekansh Nanda,49,F,0
18113,8970,Eiravati Karnik,1,M,0
18114,8970,Darsh Sheth,26,M,0
18115,8971,Kashish Dara,26,M,0
18116,8971,Yashasvi Padmanabhan,74,M,0
18117,8971,Urmi Chhabra,79,F,0
18118,8972,Jonathan Purohit,59,F,0
18119,8972,Naksh Mohanty,57,M,0
18120,8973,Harini Cheema,24,M,0
18121,8974,Unni Morar,36,M,0
18122,8975,Raagini Kar,32,F,0
18123,8976,Yashodhara Bhatti,71,F,0
18124,8976,Onveer Taneja,66,M,0
18125,8976,Girindra Savant,36,F,0
18126,8977,Chakrika Roy,3,M,0
18127,8977,Kevin Zachariah,9,M,0
18128,8978,Lakshit Rajagopalan,65,M,0
18129,8978,Kevin Chandra,52,F,0
18130,8978,Idika Kulkarni,25,F,0
18131,8979,Advik Reddy,10,M,0
18132,8980,Gaurika Ahluwalia,23,M,0
18133,8981,Neelima Mahal,7,F,0
18134,8981,Unni Natarajan,73,M,0
18135,8981,Azad Taneja,36,M,0
18136,8982,Gaurang Gour,79,F,0
18137,8982,Chakradev Ganesan,11,M,0
18138,8982,Vasudha Sachdeva,61,M,0
18139,8983,Peter Mital,21,M,0
18140,8983,Ucchal Kaur,58,M,0
18141,8983,Devika Sura,34,M,0
18142,8984,Ubika Bera,69,F,0
18143,8985,Harinakshi Bassi,48,F,0
18144,8985,Xiti Kalla,9,M,0
18145,8985,Nidhi Sawhney,29,F,0
18146,8986,Kritika Narasimhan,11,F,0
18147,8986,Yug Sodhi,84,M,0
18148,8986,Qushi Choudhury,14,M,0
18149,8987,Barkha Andra,76,M,0
18150,8988,Jack Ghose,83,F,0
18151,8988,Veer Loyal,44,M,0
18152,8988,Hemal Khatri,4,F,0
18153,8989,Mugdha Prabhu,67,T,0
18154,8989,Varsha Subramaniam,78,M,0
18155,8990,Pranav Zachariah,73,F,0
18156,8991,Nachiket Thakkar,25,F,0
18157,8991,Madhav Buch,37,M,0
18158,8991,Zinal Salvi,36,M,0
18159,8992,Lipika Jhaveri,28,M,0
18160,8992,Tanish Pant,20,M,0
18161,8992,Bahadurjit Choudhary,33,F,0
18162,8993,Oliver Tailor,46,F,0
18163,8993,Warda Ranganathan,12,F,0
18164,8994,Tejas Badami,71,F,0
18165,8995,Chandresh Tandon,33,M,0
18166,8995,Ekani Puri,78,F,0
18167,8996,Sachi Gola,16,M,0
18168,8996,Madhav Verma,12,F,0
18169,8996,Pahal Atwal,82,F,0
18170,8997,Zehaan Rana,45,M,0
18171,8998,Unnati Kalita,77,M,0
18172,8999,Isaiah Sengupta,6,M,0
18173,9000,Warda Singhal,46,M,0
18174,9001,Abeer Bansal,15,M,0
18175,9001,Vincent Wadhwa,75,F,0
18176,9002,Krishna Koshy,49,F,0
18177,9002,Niharika Jain,27,M,0
18178,9003,Nihal Sarna,2,M,0
18179,9003,Waida Bumb,77,M,0
18180,9003,Ekbal Bhasin,4,M,0
18181,9004,Noah Bains,13,F,0
18182,9005,Barkha Suri,65,F,0
18183,9006,Eta Choudhury,5,M,0
18184,9006,Teerth Mitra,54,M,0
18185,9006,Andrew Oak,45,F,0
18186,9007,Christopher Goda,23,M,0
18187,9007,Champak Sur,14,M,0
18188,9008,Lekha Chana,53,F,1
18189,9009,Jagvi Nagi,84,F,0
18190,9010,Sai Malhotra,6,M,0
18191,9010,Baghyawati Dalal,79,M,0
18192,9011,Tanmayi Maharaj,28,M,0
18193,9012,Om Oommen,76,M,0
18194,9012,Quincy Agate,54,F,0
18195,9013,Ekaja Sharma,53,M,0
18196,9013,Wriddhish Sethi,22,F,0
18197,9014,Kashish Trivedi,43,M,0
18198,9014,George Deo,78,M,0
18199,9014,Sanaya Master,25,F,0
18200,9015,Janaki Sridhar,44,M,0
18201,9016,Samaksh Varty,66,M,0
18202,9017,Ishani Sur,79,M,0
18203,9017,Leela Edwin,18,M,0
18204,9018,Faras Dar,49,F,0
18205,9018,Dayita Babu,35,M,0
18206,9018,Jason Krishnan,31,M,0
18207,9019,Harsh Sur,46,M,0
18208,9019,Pahal Dani,66,M,0
18209,9020,Gunbir Jani,55,F,0
18210,9021,Faqid Ganesan,13,M,0
18211,9021,Jagvi Sani,67,F,0
18212,9022,Gaurav Agate,22,F,0
18213,9022,Ayushman Borra,66,M,0
18214,9023,George Gandhi,12,F,0
18215,9023,Priya Muni,25,F,0
18216,9023,Anusha Nanda,58,M,0
18217,9024,Hema Rau,8,M,0
18218,9025,Yashica Bhatia,42,F,0
18219,9026,Jack Savant,2,M,0
18220,9026,Eta Devi,26,M,0
18221,9027,Yug Karpe,49,M,0
18222,9027,Ekiya Chawla,51,M,0
18223,9027,Lekha Chawla,42,F,1
18224,9028,Ekalinga Krishna,18,M,0
18225,9028,Aashi Krish,16,F,0
18226,9029,Aishani Dhawan,63,F,0
18227,9030,Veda Bhargava,33,M,0
18228,9030,Harita Mane,23,M,0
18229,9030,Vedhika Nori,20,M,0
18230,9031,Christopher Sharaf,30,M,0
18231,9031,Chatresh Prasad,85,M,0
18232,9032,Madhav Chaudhry,7,M,0
18233,9032,Tanay Vala,7,M,1
18234,9033,Ishwar Mand,82,F,0
18235,9034,Christopher Hari,50,F,0
18236,9034,Ishani Ghosh,84,M,0
18237,9035,Aarna Thaman,8,M,0
18238,9036,Ekavir Loke,83,M,0
18239,9037,Arin Atwal,15,M,0
18240,9037,Jagrati Som,63,F,0
18241,9038,Indali Mutti,51,M,0
18242,9039,Harrison Kaul,69,M,0
18243,9039,Alka Saxena,73,F,0
18244,9039,Hredhaan Kala,66,M,0
18245,9040,Omkaar Borah,25,M,0
18246,9040,Krishna Bassi,73,F,0
18247,9041,Faras Dalal,58,M,0
18248,9042,Oeshi Kalla,65,M,0
18249,9043,Caleb Dhar,31,M,0
18250,9043,Ojas Bhatti,65,M,0
18251,9044,Indira Mody,21,M,0
18252,9044,Max Sule,58,F,0
18253,9044,Triveni Krish,64,M,0
18254,9045,Onkar Chaudhari,58,M,0
18255,9045,Ikbal Panchal,85,M,0
18256,9045,Aayush Mani,81,M,0
18257,9046,Daksh Kara,19,M,0
18258,9047,Victor Bhat,65,F,0
18259,9047,Gaurang Muni,58,M,0
18260,9047,Nitara Trivedi,2,M,0
18261,9048,Warhi Gulati,37,M,0
18262,9048,Urishilla Sankar,17,M,0
18263,9048,Parth Setty,16,F,0
18264,9049,Oeshi Mall,16,M,0
